'Participant','Experiment','Type','Number','Correct','Aha','Impasse','Pleasure','Surprise','Certain'
168,2,1,10,0,65,61,59,34,69
168,2,2,1,1,80,87,71,11,100
168,2,2,2,0,6,88,11,21,5
168,2,2,3,0,0,99,18,74,0
168,2,2,4,0,0,92,20,37,11
168,2,2,5,1,99,56,93,37,100
168,2,2,6,0,0,80,21,52,0
168,2,2,7,1,75,70,93,0,100
168,2,2,8,1,0,0,55,40,100
168,2,2,9,1,1,0,62,0,100
168,2,2,10,1,70,0,91,24,100
168,2,2,11,0,0,98,21,28,0
168,2,2,12,1,64,0,83,0,100
168,2,2,13,1,73,0,95,0,100
168,2,2,14,1,80,58,60,0,100
168,2,2,15,1,0,0,86,0,100
168,2,2,16,1,0,0,85,0,100
168,2,2,17,1,46,0,79,0,100
168,2,2,18,1,59,0,72,2,100
168,2,2,19,1,38,0,56,0,100
168,2,2,20,1,63,35,64,39,71
169,2,1,1,0,41,50,29,46,22
169,2,1,2,1,69,26,62,58,80
169,2,1,3,0,35,61,68,61,70
169,2,1,4,0,62,43,72,61,71
169,2,1,5,0,35,66,34,76,21
169,2,1,6,0,55,100,56,54,58
169,2,1,7,0,52,89,57,29,100
169,2,1,8,NA,81,52,56,54,76
169,2,1,9,1,42,60,59,21,61
169,2,1,10,0,53,83,56,56,70
169,2,2,1,0,10,90,49,6,39
169,2,2,2,0,7,67,22,16,0
169,2,2,3,0,37,62,37,29,21
169,2,2,4,0,26,82,20,79,8
169,2,2,5,0,16,52,26,52,11
169,2,2,6,0,30,81,30,29,20
169,2,2,7,0,44,99,44,48,100
169,2,2,8,0,43,100,43,47,0
169,2,2,9,0,27,66,66,67,34
169,2,2,10,0,47,49,49,48,0
169,2,2,11,0,58,51,56,46,0
169,2,2,12,1,60,53,59,58,61
169,2,2,13,0,0,100,49,0,0
169,2,2,14,1,100,21,82,26,85
169,2,2,15,1,100,9,100,1,100
169,2,2,16,1,100,82,81,80,100
169,2,2,17,0,36,89,12,44,13
169,2,2,18,0,26,69,25,65,22
169,2,2,19,1,100,21,100,11,100
169,2,2,20,0,14,83,16,68,0
170,2,1,1,1,60,40,60,20,60
170,2,1,2,1,65,70,80,60,94
170,2,1,3,1,69,61,71,60,92
170,2,1,4,1,60,60,71,30,100
170,2,1,5,1,60,71,71,30,92
170,2,1,6,1,60,30,80,30,70
170,2,1,7,0,0,100,0,51,0
170,2,1,8,NA,0,0,0,0,0
170,2,1,9,1,0,9,60,41,80
170,2,1,10,0,0,100,0,60,0
170,2,2,1,0,0,100,51,31,0
170,2,2,2,0,13,100,44,0,0
170,2,2,3,0,0,100,41,50,0
170,2,2,4,0,0,100,51,50,0
170,2,2,5,0,0,100,51,50,0
170,2,2,6,0,60,90,41,61,50
170,2,2,7,0,0,100,31,50,0
170,2,2,8,0,0,100,50,50,0
170,2,2,9,0,0,100,51,0,0
170,2,2,10,1,99,0,60,0,100
170,2,2,11,0,0,100,0,50,0
170,2,2,12,1,92,0,62,0,91
170,2,2,13,0,19,100,51,40,0
170,2,2,14,0,0,100,0,50,0
170,2,2,15,1,0,100,39,50,0
170,2,2,16,0,0,100,31,30,0
170,2,2,17,1,67,40,59,30,66
170,2,2,18,1,91,0,71,0,61
170,2,2,19,0,0,100,51,50,0
170,2,2,20,1,51,86,51,50,19
171,2,1,1,0,0,100,0,83,0
171,2,1,2,1,18,72,88,18,100
171,2,1,3,1,69,64,72,3,100
171,2,1,4,1,0,0,83,0,100
171,2,1,5,0,68,69,38,64,16
171,2,1,6,1,0,0,74,0,88
171,2,1,7,1,69,12,75,1,100
171,2,1,8,NA,0,100,0,100,0
171,2,1,9,0,0,0,56,0,100
171,2,1,10,1,31,74,63,5,76
171,2,2,1,0,0,6,29,19,28
171,2,2,2,0,0,100,0,100,0
171,2,2,3,0,0,91,6,77,0
171,2,2,4,0,0,100,0,0,0
171,2,2,5,1,0,0,61,0,100
171,2,2,6,0,0,100,0,62,0
171,2,2,7,0,0,25,36,31,32
171,2,2,8,1,0,0,70,0,100
171,2,2,9,0,0,100,0,25,0
171,2,2,10,1,0,0,74,0,100
171,2,2,11,0,26,79,14,67,11
171,2,2,12,1,0,0,71,0,100
171,2,2,13,1,12,58,78,13,85
171,2,2,14,1,55,0,67,0,100
171,2,2,15,0,0,100,0,100,0
171,2,2,16,1,0,0,61,0,100
171,2,2,17,0,0,100,0,81,0
171,2,2,18,1,1,30,100,0,100
171,2,2,19,1,0,0,81,0,100
171,2,2,20,1,21,10,84,4,35
172,2,1,1,0,0,100,0,50,0
172,2,1,2,1,55,11,66,34,100
172,2,1,3,1,100,100,65,83,95
172,2,1,4,1,93,50,73,25,86
172,2,1,5,1,59,63,74,9,94
172,2,1,6,0,0,76,0,50,0
172,2,1,7,1,12,8,44,76,100
172,2,1,8,NA,0,50,0,50,0
172,2,1,9,1,7,4,30,16,86
172,2,1,10,0,0,100,0,0,0
172,2,2,1,0,0,100,51,50,0
172,2,2,2,0,0,100,51,50,0
172,2,2,3,0,0,100,51,50,0
172,2,2,4,0,0,100,51,50,0
172,2,2,5,0,0,100,51,50,0
172,2,2,6,0,0,100,51,50,0
172,2,2,7,0,0,100,50,50,0
172,2,2,8,1,100,50,61,0,100
172,2,2,9,0,0,100,50,0,0
172,2,2,10,1,100,8,72,30,100
172,2,2,11,0,0,60,51,50,0
172,2,2,12,1,100,60,65,25,100
172,2,2,13,1,100,9,71,19,100
172,2,2,14,0,0,100,51,50,0
172,2,2,15,1,100,88,90,50,100
172,2,2,16,1,100,0,82,6,100
172,2,2,17,1,78,0,80,19,100
172,2,2,18,1,100,28,57,25,100
172,2,2,19,1,100,0,60,18,100
172,2,2,20,0,0,100,51,50,0
173,2,1,1,1,61,1,60,2,99
173,2,1,2,1,18,50,50,50,0
173,2,1,3,0,50,50,50,50,40
173,2,1,4,1,91,58,90,50,100
173,2,1,5,0,60,50,61,50,80
173,2,1,6,1,50,50,69,50,97
173,2,1,7,0,0,100,0,50,0
173,2,1,8,NA,50,50,50,50,50
173,2,1,9,1,50,50,51,18,94
173,2,1,10,0,50,50,51,50,39
173,2,2,1,1,34,50,51,50,30
173,2,2,2,0,0,100,51,50,0
173,2,2,3,0,52,50,51,50,16
173,2,2,4,0,35,50,45,50,34
173,2,2,5,0,0,72,2,50,0
173,2,2,6,1,53,50,51,50,47
173,2,2,7,0,48,50,50,50,48
173,2,2,8,1,100,6,92,6,100
173,2,2,9,0,7,67,43,50,10
173,2,2,10,1,91,56,92,24,100
173,2,2,11,0,14,50,43,50,7
173,2,2,12,1,93,50,82,3,98
173,2,2,13,1,86,6,79,12,100
173,2,2,14,1,78,64,88,10,83
173,2,2,15,1,55,50,51,50,91
173,2,2,16,1,50,15,52,48,100
173,2,2,17,1,61,50,63,50,81
173,2,2,18,1,50,50,51,50,59
173,2,2,19,1,84,0,81,13,100
173,2,2,20,0,15,50,17,52,23
174,2,1,1,0,81,30,82,21,100
174,2,1,2,1,70,30,71,61,100
174,2,1,3,1,59,40,76,31,100
174,2,1,4,1,60,30,70,19,100
174,2,1,5,0,41,82,69,61,29
174,2,1,6,0,9,91,19,19,9
174,2,1,7,1,53,65,52,52,52
174,2,1,8,NA,0,60,10,62,0
174,2,1,9,1,29,21,73,4,100
174,2,1,10,1,70,40,71,40,70
174,2,2,1,0,0,100,0,29,0
174,2,2,2,0,60,80,60,59,21
174,2,2,3,0,41,80,60,62,17
174,2,2,4,0,41,81,63,42,20
174,2,2,5,0,20,100,18,40,0
174,2,2,6,0,29,80,70,30,9
174,2,2,7,0,61,70,59,27,39
174,2,2,8,0,30,91,31,29,8
174,2,2,9,0,0,100,0,0,0
174,2,2,10,0,26,95,27,29,0
174,2,2,11,0,0,81,28,31,29
174,2,2,12,0,30,80,61,28,9
174,2,2,13,0,72,80,61,61,18
174,2,2,14,0,0,100,18,31,0
174,2,2,15,0,18,93,18,59,0
174,2,2,16,0,0,100,0,0,0
174,2,2,17,0,9,94,31,41,9
174,2,2,18,0,0,100,0,31,0
174,2,2,19,0,0,100,19,19,0
174,2,2,20,0,18,79,20,9,0
175,2,1,1,0,82,42,34,29,9
175,2,1,2,0,50,50,50,50,15
175,2,1,3,0,75,80,22,27,60
175,2,1,4,0,38,45,44,54,45
175,2,1,5,0,50,50,50,50,50
175,2,1,6,0,23,80,34,34,50
175,2,1,7,0,36,47,51,41,50
175,2,1,8,NA,70,50,62,60,34
175,2,1,9,0,50,50,51,50,50
175,2,1,10,0,50,93,51,65,50
175,2,2,1,1,60,83,66,69,100
175,2,2,2,0,19,48,21,72,17
175,2,2,3,0,50,50,51,50,50
175,2,2,4,0,38,100,17,15,0
175,2,2,5,0,45,63,45,51,0
175,2,2,6,0,38,66,34,63,17
175,2,2,7,0,30,66,30,70,0
175,2,2,8,0,34,71,43,42,0
175,2,2,9,0,33,26,20,20,26
175,2,2,10,1,70,9,100,5,100
175,2,2,11,0,30,39,36,35,0
175,2,2,12,0,0,100,15,100,0
175,2,2,13,0,0,100,0,25,0
175,2,2,14,1,4,61,78,63,100
175,2,2,15,0,27,61,35,71,23
175,2,2,16,1,95,32,21,36,92
175,2,2,17,1,71,30,67,33,100
175,2,2,18,1,82,31,83,33,100
175,2,2,19,1,72,10,87,17,100
175,2,2,20,1,29,100,9,81,0
176,2,1,1,0,50,50,50,50,53
176,2,1,2,0,50,50,50,50,0
176,2,1,3,1,50,50,50,50,50
176,2,1,4,0,50,50,51,50,50
176,2,1,5,0,50,50,50,50,50
176,2,1,6,0,50,50,50,50,50
176,2,1,7,1,50,50,50,50,52
176,2,1,8,NA,50,50,50,50,0
176,2,1,9,0,50,50,51,50,50
176,2,1,10,0,50,50,51,50,50
176,2,2,1,1,50,50,51,50,50
176,2,2,2,0,50,50,51,50,50
176,2,2,3,0,50,50,51,50,0
176,2,2,4,1,50,50,51,50,50
176,2,2,5,0,50,50,51,50,0
176,2,2,6,0,50,50,51,50,18
176,2,2,7,0,50,50,50,50,0
176,2,2,8,1,100,20,100,10,100
176,2,2,9,0,0,100,50,48,0
176,2,2,10,1,50,50,51,58,50
176,2,2,11,0,50,50,51,50,50
176,2,2,12,0,50,50,51,50,50
176,2,2,13,1,50,50,51,50,50
176,2,2,14,1,50,50,51,50,50
176,2,2,15,1,70,20,70,30,100
176,2,2,16,1,50,50,50,50,100
176,2,2,17,1,50,50,51,50,50
176,2,2,18,1,50,50,51,50,50
176,2,2,19,0,0,100,51,50,0
176,2,2,20,0,50,50,51,50,50
177,2,1,1,0,0,100,0,0,0
177,2,1,2,0,0,100,0,100,8
177,2,1,3,0,32,80,25,57,21
177,2,1,4,0,0,60,48,46,40
177,2,1,5,1,0,40,40,40,58
177,2,1,6,0,9,79,52,48,2
177,2,1,7,0,40,100,39,30,31
177,2,1,8,NA,3,100,9,35,0
177,2,1,9,1,0,31,49,5,79
177,2,1,10,0,0,75,45,48,2
177,2,2,1,0,0,100,48,48,0
177,2,2,2,0,0,0,51,0,38
177,2,2,3,0,0,82,49,50,14
177,2,2,4,1,0,0,51,0,100
177,2,2,5,0,5,5,4,5,0
177,2,2,6,1,41,0,51,50,95
177,2,2,7,0,12,73,50,0,23
177,2,2,8,1,0,0,54,0,100
177,2,2,9,1,55,9,55,52,84
177,2,2,10,1,0,0,51,50,89
177,2,2,11,1,0,75,51,50,62
177,2,2,12,1,0,0,51,0,100
177,2,2,13,1,0,0,57,0,100
177,2,2,14,0,0,100,48,48,0
177,2,2,15,1,0,0,67,0,100
177,2,2,16,1,0,0,50,0,100
177,2,2,17,1,0,0,54,0,100
177,2,2,18,0,0,69,51,50,10
177,2,2,19,1,0,0,51,0,100
177,2,2,20,1,39,54,55,55,73
178,2,1,1,0,0,100,0,100,0
178,2,1,2,1,70,30,100,28,100
178,2,1,3,0,0,70,0,64,0
178,2,1,4,0,25,63,35,57,12
178,2,1,5,0,0,100,0,68,0
178,2,1,6,0,32,65,27,66,0
178,2,1,7,1,100,65,100,36,100
178,2,1,8,NA,0,100,0,0,0
178,2,1,9,1,40,46,40,57,36
178,2,1,10,0,0,69,31,78,0
178,2,2,1,0,0,100,42,100,0
178,2,2,2,0,0,100,35,66,0
178,2,2,3,0,0,100,0,76,0
178,2,2,4,0,0,100,0,100,0
178,2,2,5,0,0,100,0,80,0
178,2,2,6,1,0,100,0,69,0
178,2,2,7,0,0,100,34,0,0
178,2,2,8,0,0,100,0,100,0
178,2,2,9,1,62,0,100,0,100
178,2,2,10,1,100,41,100,39,75
178,2,2,11,1,39,55,58,57,39
178,2,2,12,1,60,35,62,35,100
178,2,2,13,1,65,42,86,27,100
178,2,2,14,1,42,34,62,27,100
178,2,2,15,1,100,0,100,0,100
178,2,2,16,1,37,30,72,14,100
178,2,2,17,0,0,100,0,100,0
178,2,2,18,0,0,76,0,65,0
178,2,2,19,1,63,35,64,27,100
178,2,2,20,1,43,64,41,60,28
179,2,1,1,1,76,0,91,12,100
179,2,1,2,1,76,0,63,7,100
179,2,1,3,0,56,0,59,7,100
179,2,1,4,1,100,83,100,76,100
179,2,1,5,1,82,60,67,60,98
179,2,1,6,1,87,2,85,34,95
179,2,1,7,1,63,35,68,27,100
179,2,1,8,NA,0,0,0,0,0
179,2,1,9,1,1,0,81,1,100
179,2,1,10,1,30,30,73,21,91
179,2,2,1,1,91,15,91,41,100
179,2,2,2,0,0,80,42,41,10
179,2,2,3,0,0,100,51,50,0
179,2,2,4,0,92,43,81,58,75
179,2,2,5,0,0,100,35,50,0
179,2,2,6,1,100,65,75,62,80
179,2,2,7,0,60,81,61,35,30
179,2,2,8,1,89,0,78,35,100
179,2,2,9,0,55,75,54,49,51
179,2,2,10,1,100,0,100,0,100
179,2,2,11,0,0,83,30,48,8
179,2,2,12,1,71,60,73,59,75
179,2,2,13,0,8,91,39,49,0
179,2,2,14,1,91,0,89,23,100
179,2,2,15,1,95,0,91,24,100
179,2,2,16,1,100,0,100,33,100
179,2,2,17,1,90,0,94,25,100
179,2,2,18,1,94,0,85,44,100
179,2,2,19,1,81,0,100,15,100
179,2,2,20,1,100,14,100,25,100
180,2,1,1,0,1,91,1,2,1
180,2,1,2,1,22,19,89,14,93
180,2,1,3,1,76,74,29,24,72
180,2,1,4,1,99,30,61,70,91
180,2,1,5,0,9,8,21,32,39
180,2,1,6,0,4,83,9,66,29
180,2,1,7,1,71,19,84,22,99
180,2,1,8,NA,1,94,2,96,8
180,2,1,9,1,7,6,9,7,100
180,2,1,10,1,9,80,14,11,6
180,2,2,1,1,96,15,96,92,100
180,2,2,2,0,11,96,7,83,0
180,2,2,3,0,4,69,6,4,4
180,2,2,4,0,2,90,2,8,0
180,2,2,5,0,2,94,7,8,5
180,2,2,6,0,14,85,10,14,10
180,2,2,7,0,10,95,14,20,13
180,2,2,8,1,95,5,96,8,100
180,2,2,9,0,7,98,4,10,0
180,2,2,10,1,100,8,94,88,100
180,2,2,11,0,13,93,17,33,1
180,2,2,12,1,99,5,19,18,99
180,2,2,13,0,7,100,4,95,0
180,2,2,14,0,14,92,4,12,0
180,2,2,15,1,99,89,100,90,99
180,2,2,16,1,90,93,67,100,98
180,2,2,17,1,95,13,84,15,96
180,2,2,18,1,95,8,95,13,100
180,2,2,19,1,19,10,94,14,100
180,2,2,20,0,71,76,9,35,0
181,2,1,1,0,29,87,18,60,7
181,2,1,2,1,38,0,66,25,100
181,2,1,3,0,25,60,24,36,55
181,2,1,4,0,17,21,75,61,70
181,2,1,5,0,34,20,20,18,40
181,2,1,6,0,40,40,28,33,36
181,2,1,7,0,19,73,12,21,0
181,2,1,8,NA,33,76,40,54,NA
181,2,1,9,1,48,40,58,43,59
181,2,1,10,0,23,64,14,27,37
181,2,2,1,0,24,25,16,35,27
181,2,2,2,0,43,54,40,48,38
181,2,2,3,0,41,69,22,45,41
181,2,2,4,0,38,37,57,30,86
181,2,2,5,0,41,39,42,55,12
181,2,2,6,0,49,62,43,47,3
181,2,2,7,0,100,19,100,100,100
181,2,2,8,0,42,62,42,56,47
181,2,2,9,0,66,13,74,56,84
181,2,2,10,1,60,16,71,57,100
181,2,2,11,0,32,42,79,55,31
181,2,2,12,1,50,25,63,43,44
181,2,2,13,0,62,40,69,59,47
181,2,2,14,1,69,28,79,65,100
181,2,2,15,0,57,35,60,59,61
181,2,2,16,0,61,8,77,14,100
181,2,2,17,1,96,32,89,88,97
181,2,2,18,0,44,42,41,39,33
181,2,2,19,1,88,35,54,57,100
181,2,2,20,0,65,22,84,29,75
182,2,1,1,0,76,63,81,50,98
182,2,1,2,1,89,54,88,50,100
182,2,1,3,0,0,100,50,50,0
182,2,1,4,0,3,98,51,47,13
182,2,1,5,0,56,72,62,48,52
182,2,1,6,1,75,35,90,28,81
182,2,1,7,0,50,56,50,50,50
182,2,1,8,NA,0,100,35,50,0
182,2,1,9,1,60,58,67,45,76
182,2,1,10,1,53,70,58,56,40
182,2,2,1,1,87,69,80,55,80
182,2,2,2,0,0,100,51,50,0
182,2,2,3,0,0,100,50,50,0
182,2,2,4,1,55,60,56,43,32
182,2,2,5,0,0,93,46,50,0
182,2,2,6,0,0,100,45,45,0
182,2,2,7,0,50,100,50,50,6
182,2,2,8,1,68,54,62,52,68
182,2,2,9,1,90,61,81,56,87
182,2,2,10,1,55,40,55,30,75
182,2,2,11,0,0,100,43,49,0
182,2,2,12,1,55,48,56,45,72
182,2,2,13,0,8,70,50,61,18
182,2,2,14,1,66,0,74,0,100
182,2,2,15,0,0,82,32,33,0
182,2,2,16,1,61,32,63,23,100
182,2,2,17,1,57,58,71,46,69
182,2,2,18,0,50,100,51,50,0
182,2,2,19,1,61,44,71,28,100
182,2,2,20,1,63,40,65,36,96
183,2,1,1,1,28,68,43,63,52
183,2,1,2,1,41,67,55,57,47
183,2,1,3,1,19,53,59,55,68
183,2,1,4,1,22,66,52,61,61
183,2,1,5,1,35,81,35,63,32
183,2,1,6,1,55,41,56,54,55
183,2,1,7,1,35,44,56,59,59
183,2,1,8,NA,18,18,32,65,22
183,2,1,9,1,58,59,57,56,57
183,2,1,10,1,61,23,57,56,64
183,2,2,1,1,10,60,41,28,32
183,2,2,2,0,5,91,30,71,7
183,2,2,3,0,12,77,37,57,24
183,2,2,4,0,3,91,18,81,2
183,2,2,5,0,4,85,38,12,1
183,2,2,6,0,10,87,33,58,3
183,2,2,7,0,35,66,61,62,20
183,2,2,8,0,20,75,42,60,21
183,2,2,9,0,9,88,35,38,4
183,2,2,10,1,10,14,75,18,89
183,2,2,11,0,8,85,29,65,0
183,2,2,12,1,41,57,58,59,59
183,2,2,13,0,28,64,60,56,28
183,2,2,14,1,19,53,57,55,70
183,2,2,15,1,36,43,56,49,54
183,2,2,16,1,26,18,61,29,80
183,2,2,17,0,0,100,46,43,7
183,2,2,18,1,24,14,70,24,72
183,2,2,19,1,66,34,67,48,80
183,2,2,20,1,30,17,68,29,82
184,2,1,1,0,0,100,0,0,0
184,2,1,2,1,29,71,61,70,81
184,2,1,3,1,0,100,9,0,1
184,2,1,4,1,100,60,80,92,71
184,2,1,5,0,58,100,35,77,88
184,2,1,6,0,0,100,0,0,0
184,2,1,7,1,0,100,18,21,1
184,2,1,8,NA,0,100,0,0,0
184,2,1,9,1,19,10,40,0,82
184,2,1,10,0,0,69,40,78,0
184,2,2,1,1,61,1,100,0,100
184,2,2,2,0,22,63,24,35,67
184,2,2,3,0,0,69,0,35,26
184,2,2,4,0,9,12,34,5,100
184,2,2,5,0,0,42,0,50,0
184,2,2,6,1,0,0,59,0,100
184,2,2,7,0,9,95,9,10,39
184,2,2,8,1,0,0,50,0,100
184,2,2,9,1,0,50,51,0,100
184,2,2,10,1,0,0,51,0,100
184,2,2,11,0,31,100,24,0,23
184,2,2,12,1,0,0,51,0,100
184,2,2,13,1,42,50,39,40,31
184,2,2,14,1,50,19,100,40,100
184,2,2,15,0,8,100,11,9,8
184,2,2,16,1,0,0,100,0,100
184,2,2,17,0,0,100,20,20,0
184,2,2,18,1,0,0,51,0,100
184,2,2,19,1,0,0,51,0,100
184,2,2,20,1,8,20,51,9,100
185,2,1,1,0,64,67,36,34,17
185,2,1,2,0,71,70,74,73,72
185,2,1,3,0,30,74,30,70,19
185,2,1,4,0,71,72,67,68,79
185,2,1,5,0,70,70,64,22,24
185,2,1,6,0,25,66,23,68,27
185,2,1,7,1,25,80,25,17,11
185,2,1,8,NA,40,61,35,57,24
185,2,1,9,1,69,28,79,76,80
185,2,1,10,0,65,68,65,38,15
185,2,2,1,0,0,100,0,10,0
185,2,2,2,0,75,96,70,42,15
185,2,2,3,0,30,79,22,59,9
185,2,2,4,0,65,61,60,63,18
185,2,2,5,0,0,100,29,24,0
185,2,2,6,1,33,70,35,28,31
185,2,2,7,0,39,61,37,30,7
185,2,2,8,1,86,20,87,20,80
185,2,2,9,1,78,46,84,37,79
185,2,2,10,1,86,33,89,31,96
185,2,2,11,1,41,72,34,60,58
185,2,2,12,0,12,79,18,20,0
185,2,2,13,0,10,98,15,70,0
185,2,2,14,0,0,91,28,70,0
185,2,2,15,0,33,76,31,33,18
185,2,2,16,1,82,8,84,83,100
185,2,2,17,1,83,22,72,71,82
185,2,2,18,0,9,100,14,22,0
185,2,2,19,0,0,100,0,0,0
185,2,2,20,1,74,26,87,32,76
186,2,1,1,0,37,38,44,59,39
186,2,1,2,1,38,56,57,40,69
186,2,1,3,1,43,56,54,45,37
186,2,1,4,1,40,56,45,57,63
186,2,1,5,0,38,66,44,71,32
186,2,1,6,1,30,61,40,41,33
186,2,1,7,1,39,39,39,40,40
186,2,1,8,NA,0,0,0,0,0
186,2,1,9,1,44,25,56,44,55
186,2,1,10,0,29,75,40,32,29
186,2,2,1,1,43,30,57,43,41
186,2,2,2,0,0,99,30,56,0
186,2,2,3,0,0,97,0,4,0
186,2,2,4,0,0,71,42,70,0
186,2,2,5,0,20,98,0,0,2
186,2,2,6,0,35,84,34,74,8
186,2,2,7,0,0,100,0,0,14
186,2,2,8,0,0,84,23,67,0
186,2,2,9,1,35,20,64,29,63
186,2,2,10,0,37,61,63,79,13
186,2,2,11,0,0,96,54,58,0
186,2,2,12,1,52,0,48,36,86
186,2,2,13,0,0,100,0,0,0
186,2,2,14,1,24,0,53,45,59
186,2,2,15,1,10,33,6,79,58
186,2,2,16,1,63,34,59,35,71
186,2,2,17,0,30,66,31,61,14
186,2,2,18,1,58,11,60,24,76
186,2,2,19,1,31,22,58,17,76
186,2,2,20,0,0,99,0,0,0
187,2,1,1,0,44,100,39,68,0
187,2,1,2,1,63,58,70,27,100
187,2,1,3,1,0,0,50,0,100
187,2,1,4,1,0,0,51,0,100
187,2,1,5,1,74,76,80,23,100
187,2,1,6,1,75,21,75,35,100
187,2,1,7,1,55,66,48,68,100
187,2,1,8,NA,0,100,0,0,0
187,2,1,9,1,0,26,56,10,100
187,2,1,10,1,71,68,63,40,85
187,2,2,1,0,0,100,39,60,0
187,2,2,2,0,0,100,36,58,0
187,2,2,3,1,0,0,58,0,100
187,2,2,4,1,54,0,50,29,86
187,2,2,5,0,0,84,0,64,0
187,2,2,6,1,44,62,61,67,63
187,2,2,7,1,0,0,49,0,100
187,2,2,8,1,0,0,50,0,100
187,2,2,9,1,44,75,56,65,100
187,2,2,10,1,0,0,51,0,100
187,2,2,11,1,35,21,34,23,100
187,2,2,12,1,0,0,71,0,100
187,2,2,13,1,73,70,52,62,100
187,2,2,14,0,28,100,17,0,0
187,2,2,15,1,65,0,60,0,100
187,2,2,16,1,0,0,50,0,100
187,2,2,17,1,0,0,51,0,100
187,2,2,18,1,0,0,51,0,100
187,2,2,19,1,0,0,42,0,100
187,2,2,20,1,0,0,57,0,100
188,2,1,1,0,6,71,50,50,0
188,2,1,2,0,0,100,0,0,0
188,2,1,3,0,18,70,50,50,24
188,2,1,4,0,0,100,0,50,0
188,2,1,5,1,100,8,100,7,100
188,2,1,6,0,5,80,18,39,12
188,2,1,7,0,0,73,80,0,0
188,2,1,8,NA,0,100,50,50,0
188,2,1,9,1,27,18,60,15,96
188,2,1,10,0,12,79,36,39,28
188,2,2,1,0,0,77,14,50,0
188,2,2,2,0,0,77,20,50,0
188,2,2,3,0,0,100,27,50,0
188,2,2,4,0,35,97,32,50,3
188,2,2,5,0,0,68,15,50,0
188,2,2,6,1,95,30,89,23,100
188,2,2,7,0,24,79,30,50,0
188,2,2,8,0,25,55,63,50,43
188,2,2,9,0,0,100,23,52,0
188,2,2,10,1,65,58,45,50,72
188,2,2,11,1,92,52,58,50,83
188,2,2,12,1,91,33,67,33,96
188,2,2,13,0,0,81,65,50,0
188,2,2,14,1,85,41,68,27,100
188,2,2,15,1,81,20,74,20,100
188,2,2,16,1,100,24,100,26,100
188,2,2,17,0,0,98,18,50,0
188,2,2,18,0,15,81,51,47,0
188,2,2,19,1,98,54,54,38,100
188,2,2,20,1,85,30,77,29,100
189,2,1,1,1,0,100,0,0,0
189,2,1,2,1,81,19,80,10,70
189,2,1,3,0,60,60,61,28,50
189,2,1,4,1,71,8,71,19,90
189,2,1,5,1,75,20,77,9,85
189,2,1,6,1,0,9,71,0,81
189,2,1,7,1,0,20,80,0,85
189,2,1,8,NA,0,100,50,0,0
189,2,1,9,1,2,24,50,0,81
189,2,1,10,0,0,89,0,0,0
189,2,2,1,0,8,70,50,50,19
189,2,2,2,0,0,100,50,0,0
189,2,2,3,1,81,5,81,29,100
189,2,2,4,0,61,60,60,50,39
189,2,2,5,0,0,60,50,50,0
189,2,2,6,0,9,95,8,50,5
189,2,2,7,0,0,91,50,50,0
189,2,2,8,1,61,30,70,20,90
189,2,2,9,0,0,81,39,50,0
189,2,2,10,1,70,50,70,29,80
189,2,2,11,0,0,100,51,0,0
189,2,2,12,1,50,65,51,50,49
189,2,2,13,0,0,96,19,0,0
189,2,2,14,1,70,20,70,20,95
189,2,2,15,1,40,50,51,50,60
189,2,2,16,1,71,20,71,18,100
189,2,2,17,0,0,100,51,8,0
189,2,2,18,1,50,61,51,40,50
189,2,2,19,1,80,0,80,20,100
189,2,2,20,1,71,61,80,40,70
190,2,1,1,1,78,70,88,50,100
190,2,1,2,1,82,28,83,86,100
190,2,1,3,1,9,9,73,63,100
190,2,1,4,1,80,59,80,80,100
190,2,1,5,0,0,0,0,0,0
190,2,1,6,1,16,68,58,73,73
190,2,1,7,1,1,28,79,79,100
190,2,1,8,NA,0,81,0,100,100
190,2,1,9,1,0,50,7,94,91
190,2,1,10,1,13,27,74,63,87
190,2,2,1,0,0,100,51,50,0
190,2,2,2,0,0,100,51,50,0
190,2,2,3,0,0,98,3,50,0
190,2,2,4,0,6,73,9,50,20
190,2,2,5,0,0,100,50,50,0
190,2,2,6,1,94,60,84,70,100
190,2,2,7,0,3,96,6,50,0
190,2,2,8,1,82,60,69,69,29
190,2,2,9,0,0,100,50,50,0
190,2,2,10,1,100,0,92,61,100
190,2,2,11,0,24,86,19,50,14
190,2,2,12,1,59,50,69,74,76
190,2,2,13,0,10,64,13,61,21
190,2,2,14,1,81,0,85,10,100
190,2,2,15,0,5,67,8,69,4
190,2,2,16,1,81,0,73,76,100
190,2,2,17,0,0,100,50,50,0
190,2,2,18,1,81,19,82,60,100
190,2,2,19,1,83,0,81,16,100
190,2,2,20,1,21,67,27,68,21
191,2,1,1,1,100,50,100,50,100
191,2,1,2,1,100,50,100,50,100
191,2,1,3,0,100,50,100,0,100
191,2,1,4,0,0,0,0,45,0
191,2,1,5,1,75,100,50,50,25
191,2,1,6,0,0,60,50,0,0
191,2,1,7,1,0,100,50,0,100
191,2,1,8,NA,50,50,50,50,0
191,2,1,9,1,75,0,60,0,100
191,2,1,10,0,50,50,50,50,100
191,2,2,1,1,50,50,50,50,50
191,2,2,2,1,50,50,50,50,0
191,2,2,3,0,0,50,50,50,0
191,2,2,4,0,50,50,50,50,0
191,2,2,5,0,50,100,50,50,0
